% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=1070077, Thu Aug 29 15:19:32 2024, <python>{}</python>
1 10 0.490472733235956 1.0000470599308133 0.21845261752605438 2.1845261752605438e-01 0.22330397367477417 0.22665387392044067 0.005220934748649597   
2 20 0.48954989474564986 1.1572605819105837 0.216019868850708 2.1601986885070801e-01 0.21902498602867126 0.22261464595794678 0.002054870128631592   
3 30 0.5106926365512646 1.2010493047913233 0.21572047472000122 2.1572047472000122e-01 0.21891772747039795 0.221165731549263 0.0026003271341323853   
4 40 0.5525971512139748 1.269667810676845 0.2136038839817047 2.1360388398170471e-01 0.21538692712783813 0.21748624742031097 0.0011731833219528198   
5 50 0.6277231617285494 1.3185959861843162 0.20423147082328796 2.0423147082328796e-01 0.21384140849113464 0.21853670477867126 0.008276239037513733   
6 60 0.7028446701219958 1.3513529269909412 0.20423147082328796 2.0463663339614868e-01 0.208499014377594 0.21401742100715637 0.006576672196388245   
7 70 0.7961059613447404 1.3632195712431243 0.20205190777778625 2.0205190777778625e-01 0.20662075281143188 0.21046380698680878 0.005611062049865723   
8 80 0.8774473313159258 1.4005103942188004 0.1995835304260254 1.9958353042602539e-01 0.20491155982017517 0.2102261334657669 0.0032167136669158936   
9 90 0.9736566184984957 1.3781044039227253 0.19448332488536835 1.9448332488536835e-01 0.20233693718910217 0.20913919806480408 0.00522477924823761   
10 100 1.0980816596638088 1.382238025886616 0.18882277607917786 1.8882277607917786e-01 0.1956021934747696 0.2067440003156662 0.0024939626455307007   
11 110 1.2168751537331393 1.4000673484454664 0.18355566263198853 1.8355566263198853e-01 0.19353970885276794 0.19860419631004333 0.005225181579589844   
12 120 1.3545818934905418 1.4072448643513769 0.18066316843032837 1.8066316843032837e-01 0.18762226402759552 0.19575004279613495 0.008000537753105164   
13 130 1.4950580355596357 1.3882105896449186 0.1687362790107727 1.6873627901077271e-01 0.1885862499475479 0.1955758035182953 0.006544619798660278   
14 140 1.6152242326604853 1.4055118892682619 0.1654433012008667 1.6544330120086670e-01 0.1785590946674347 0.1832822859287262 0.006975129246711731   
15 150 1.7546049092675697 1.4411187541432628 0.16053639352321625 1.6053639352321625e-01 0.1758449226617813 0.19280299544334412 0.01962125301361084   
16 160 1.8801307356682913 1.4700786073909629 0.140182226896286 1.4018222689628601e-01 0.1677306443452835 0.18410709500312805 0.024921804666519165   
17 170 1.934618067913771 1.489161792354014 0.13594016432762146 1.3594016432762146e-01 0.15615223348140717 0.1799560785293579 0.013239264488220215   
18 180 1.9435073018472002 1.4943602472379307 0.13594016432762146 1.3971124589443207e-01 0.15119241178035736 0.158897265791893 0.011542826890945435   
19 190 1.941422255721949 1.4607453193540378 0.133854940533638 1.3385494053363800e-01 0.15432269871234894 0.17046621441841125 0.016336441040039062   
20 200 1.9676296275436223 1.4744883191295393 0.13006214797496796 1.3006214797496796e-01 0.15464141964912415 0.16720688343048096 0.025355219841003418   
21 210 2.0157603064120115 1.4787312224297147 0.13006214797496796 1.3157194852828979e-01 0.14888888597488403 0.15378737449645996 0.011252254247665405   
22 220 2.002871548443093 1.5047894923888026 0.12749657034873962 1.2749657034873962e-01 0.15578985214233398 0.16383396089076996 0.013238832354545593   
23 230 1.965065582380708 1.5473675361864543 0.12498676031827927 1.2498676031827927e-01 0.14213740825653076 0.1691749393939972 0.022192567586898804   
24 240 1.9383465069322372 1.5410849203946704 0.12498676031827927 1.2509173154830933e-01 0.15328264236450195 0.1616296023130417 0.02484007179737091   
25 250 1.8699258452130654 1.5987085675418031 0.11895247548818588 1.1895247548818588e-01 0.14823859930038452 0.16291767358779907 0.02093563973903656   
26 260 1.8256557273453085 1.6220589170213298 0.11895247548818588 1.2213110178709030e-01 0.1421615034341812 0.1498156189918518 0.013207927346229553   
27 270 1.8251366847169046 1.6347300840185648 0.11270087957382202 1.1270087957382202e-01 0.13693688809871674 0.14473691582679749 0.015494748950004578   
28 280 1.8759996804130186 1.6388288922854364 0.11270087957382202 1.1950631439685822e-01 0.13756969571113586 0.15824556350708008 0.01589176058769226   
29 290 1.8119789131750825 1.7128687904529354 0.11270087957382202 1.2786890566349030e-01 0.14022183418273926 0.15099316835403442 0.014471828937530518   
30 300 1.8608336264281433 1.745674360402727 0.11270087957382202 1.1736877262592316e-01 0.13747207820415497 0.15817761421203613 0.01761452853679657   
31 310 2.0259335305016815 1.7337255794572142 0.10373269021511078 1.0373269021511078e-01 0.13555769622325897 0.15510426461696625 0.01697574555873871   
32 320 2.0406793182026464 1.7866837600738497 0.09271551668643951 9.2715516686439514e-02 0.11821247637271881 0.16133329272270203 0.021392345428466797   
33 330 1.9883003625123417 1.8235302984801973 0.09271551668643951 9.7391359508037567e-02 0.13817986845970154 0.14572976529598236 0.02735239267349243   
34 340 1.9934363029356628 1.8683165316629302 0.09271551668643951 9.6143275499343872e-02 0.1256912350654602 0.1358197033405304 0.01880822330713272   
35 350 1.9598746329218806 1.9018581373986694 0.09271551668643951 1.0743965208530426e-01 0.11812790483236313 0.14475879073143005 0.01470986008644104   
36 360 1.89848147358962 1.8988442916944308 0.08578820526599884 8.5788205265998840e-02 0.11483752727508545 0.1399463266134262 0.03391024470329285   
37 370 1.851021960250261 1.8503945813618983 0.08578820526599884 9.8525375127792358e-02 0.12204927206039429 0.13869759440422058 0.025014199316501617   
38 380 1.7650443398297788 1.8723857113099955 0.07919874787330627 7.9198747873306274e-02 0.10468238592147827 0.1380089521408081 0.01742902398109436   
39 390 1.763571673777348 1.8740525387364873 0.07919874787330627 9.7863912582397461e-02 0.11341468244791031 0.13197770714759827 0.012682013213634491   
40 400 1.7815939879102318 1.8534106213473578 0.07919874787330627 1.0487952828407288e-01 0.11923126131296158 0.13779357075691223 0.02694930136203766   
41 410 1.8324717919393994 1.8516780918388587 0.07919874787330627 9.0883523225784302e-02 0.11332409828901291 0.1442449986934662 0.024813517928123474   
42 420 1.8777867706272158 1.8922691018351994 0.07919874787330627 9.7981527447700500e-02 0.11347703635692596 0.14724479615688324 0.03160841017961502   
43 430 1.8483565261904507 1.8950249513286708 0.07919874787330627 1.0062336921691895e-01 0.12144699692726135 0.1373782753944397 0.024650216102600098   
44 440 1.7493244943145232 1.8970671645642563 0.07919874787330627 8.6733885109424591e-02 0.12226634472608566 0.14777903258800507 0.021072685718536377   
45 450 1.6305778745553323 1.9184578614153833 0.07919874787330627 9.7460374236106873e-02 0.11306150257587433 0.13100565969944 0.012477368116378784   
46 460 1.5034036981728864 1.920479656671249 0.07919874787330627 8.2948923110961914e-02 0.11821958422660828 0.1335059404373169 0.037429630756378174   
47 470 1.416485363715821 1.9354652724690884 0.07919874787330627 7.9849518835544586e-02 0.10477519780397415 0.11843235790729523 0.012232214212417603   
48 480 1.3855720291879414 1.9452968535506663 0.07919874787330627 8.1993572413921356e-02 0.10862414538860321 0.12906917929649353 0.02515372633934021   
49 490 1.373150003045889 1.9723604055768826 0.07408462464809418 7.4084624648094177e-02 0.10636530816555023 0.12780751287937164 0.02321012318134308   
50 500 1.3359006061007923 2.0408826686528254 0.07408462464809418 8.3467841148376465e-02 0.09823387861251831 0.12536954879760742 0.009580850601196289   
51 510 1.2490743413098861 2.0239894070484645 0.07408462464809418 7.5580686330795288e-02 0.1003565788269043 0.11140599846839905 0.019091814756393433   
52 520 1.201762747170308 2.032692073351227 0.063243567943573 6.3243567943572998e-02 0.09206187725067139 0.10978114604949951 0.023366570472717285   
53 530 1.1653207794756264 2.0538113813720758 0.063243567943573 7.0527359843254089e-02 0.08133484423160553 0.08705325424671173 0.009149685502052307   
54 540 1.164702811626101 2.048835043276738 0.063243567943573 6.5871402621269226e-02 0.08992588520050049 0.09843315184116364 0.020710520446300507   
55 550 1.1495538537442611 2.068315202596495 0.063243567943573 7.2473108768463135e-02 0.08722321689128876 0.10203824937343597 0.012878596782684326   
56 560 1.1472148515009772 2.053247909062603 0.063243567943573 6.8739138543605804e-02 0.07881275564432144 0.08900056034326553 0.005888774991035461   
57 570 1.1641946472025753 2.0289869157618314 0.063243567943573 7.2395563125610352e-02 0.08221332728862762 0.11258550733327866 0.015524700284004211   
58 580 1.1431243300628258 2.0083217895774945 0.063243567943573 6.5022915601730347e-02 0.08849330246448517 0.10185675323009491 0.010412715375423431   
59 590 1.1376565219749908 2.021455460665057 0.054249078035354614 5.4249078035354614e-02 0.0802263393998146 0.10034310072660446 0.012832708656787872   
60 600 1.1240145201359801 2.0222550455704416 0.054249078035354614 6.7237131297588348e-02 0.0711798146367073 0.08574946969747543 0.007863014936447144   
61 610 1.0769662314987496 2.041127984700862 0.054249078035354614 6.6996641457080841e-02 0.08203493058681488 0.09783166646957397 0.018134020268917084   
62 620 1.0189656899726691 2.08237847430545 0.054249078035354614 6.5644621849060059e-02 0.082741379737854 0.09913237392902374 0.020290546119213104   
63 630 0.9782686158227939 2.1313898995227865 0.054249078035354614 5.9305425733327866e-02 0.07447406649589539 0.09039890021085739 0.0127214714884758   
64 640 0.9509976244857739 2.15481462162422 0.054249078035354614 5.5732358247041702e-02 0.06974449753761292 0.08656559884548187 0.01386900246143341   
65 650 0.912939406601617 2.1864040668745557 0.054249078035354614 6.1394196003675461e-02 0.07928502559661865 0.08693154901266098 0.016894549131393433   
66 660 0.8833708060790025 2.1974681000664518 0.054249078035354614 5.4328821599483490e-02 0.06835714727640152 0.08669156581163406 0.011933684349060059   
67 670 0.848200373056765 2.256201620350343 0.054249078035354614 5.5367596447467804e-02 0.0670686811208725 0.07597725838422775 0.012509070336818695   
68 680 0.8256007531306451 2.263565972140376 0.054249078035354614 5.9326030313968658e-02 0.06422068178653717 0.07043503224849701 0.007439743727445602   
69 690 0.8072178769463293 2.2533208904622124 0.05375586450099945 5.3755864500999451e-02 0.06457923352718353 0.07355794310569763 0.012837830930948257   
70 700 0.7571789704645379 2.274200551475488 0.05144767835736275 5.1447678357362747e-02 0.06493604183197021 0.07154491543769836 0.007421247661113739   
