% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1070077, Thu Aug 29 15:19:32 2024
1 10 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
2 20 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
3 30 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
4 40 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
5 50 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
6 60 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
7 70 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
8 80 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
9 90 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
10 100 -0.03551285742796822 -0.008238776027863177 0.0058864929087846 0.05048971117030509 0.9163540474011642 0.9781639821967725 0.9883567092598435 0.9894159412901299 0.9931067943622222 0.993900503600457 0.9965427220226262 0.9980129448881143 0.9990181510919399 1.0014230821794274 1.0040467606160661 1.0047718129960144 1.006823087581733 1.0133473374845658 1.0253247410596007 1.0325482598175157 1.0525668644303376
